fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
157,coche,0.2572304606437683,55,1383,323,1455,373,,,,,,,
158,coche,0.5698776245117188,45,1426,323,1509,379,,,,,,,
158,persona,0.7919983267784119,46,266,252,338,449,,,,,,,
158,coche,0.5862045884132385,52,1378,324,1438,365,,,,,,,
158,coche,0.38175714015960693,55,1382,323,1454,372,,,,,,,
159,coche,0.5543580651283264,45,1427,323,1510,379,,,,,,,
159,persona,0.7875325083732605,46,272,246,346,450,,,,,,,
159,coche,0.5744257569313049,52,1379,324,1440,365,,,,,,,
159,coche,0.24763599038124084,55,1385,324,1457,373,,,,,,,
160,coche,0.5409556031227112,45,1427,323,1511,379,,,,,,,
160,persona,0.7991976737976074,46,279,244,353,450,,,,,,,
160,coche,0.563326358795166,52,1380,324,1442,365,,,,,,,
160,coche,0.256999671459198,55,1387,324,1459,373,,,,,,,
161,coche,0.5418676733970642,45,1427,323,1510,378,,,,,,,
161,persona,0.8039164543151855,46,286,245,358,451,,,,,,,
161,coche,0.5670714974403381,52,1381,324,1442,365,,,,,,,
161,coche,0.25276392698287964,55,1388,324,1460,373,,,,,,,
162,coche,0.5329385995864868,45,1427,323,1510,378,,,,,,,
162,persona,0.7901549339294434,46,290,250,361,451,,,,,,,
162,coche,0.5640724301338196,52,1381,324,1444,365,,,,,,,
162,coche,0.2532547116279602,55,1389,324,1460,373,,,,,,,
163,coche,0.5336316823959351,45,1427,323,1510,378,,,,,,,
163,persona,0.7438551187515259,46,296,257,365,452,,,,,,,
163,coche,0.5561933517456055,52,1381,325,1443,365,,,,,,,
163,coche,0.25443875789642334,55,1390,324,1461,374,,,,,,,
164,coche,0.5253602862358093,45,1427,323,1511,378,,,,,,,
164,persona,0.7320345640182495,46,301,262,370,451,,,,,,,
164,coche,0.5433822274208069,52,1381,325,1444,365,,,,,,,
164,coche,0.26080605387687683,55,1390,324,1461,374,,,,,,,
165,coche,0.5496573448181152,45,1427,323,1511,378,,,,,,,
165,persona,0.8044022917747498,46,306,265,374,451,,,,,,,
165,coche,0.5423025488853455,52,1381,325,1444,365,,,,,,,
165,coche,0.2692145109176636,55,1391,324,1461,374,,,,,,,
166,coche,0.552555501461029,45,1427,323,1511,378,,,,,,,
166,persona,0.8243017196655273,46,307,262,378,451,,,,,,,
166,coche,0.5491313934326172,52,1381,325,1444,365,,,,,,,
166,coche,0.26693427562713623,55,1390,324,1459,373,,,,,,,
167,coche,0.534127950668335,45,1425,323,1511,379,,,,,,,
167,persona,0.8208165168762207,46,309,262,380,451,,,,,,,
167,coche,0.5307581424713135,52,1381,325,1444,365,,,,,,,
167,coche,0.3704335391521454,55,1387,324,1456,372,,,,,,,
168,coche,0.535400927066803,45,1424,323,1511,380,,,,,,,
168,persona,0.8362739682197571,46,309,262,382,451,,,,,,,
168,coche,0.5532618165016174,52,1381,325,1445,365,,,,,,,
168,coche,0.3744584619998932,55,1386,323,1454,372,,,,,,,
168,coche,0.3617521822452545,65,1368,322,1403,357,,,,,,,
169,coche,0.5998949408531189,45,1424,323,1514,382,,,,,,,
169,persona,0.8538011908531189,46,311,259,385,450,,,,,,,
169,coche,0.5653814673423767,52,1379,324,1442,365,,,,,,,
169,coche,0.35093191266059875,55,1385,323,1452,371,,,,,,,
169,coche,0.4328540563583374,65,1365,321,1402,357,,,,,,,
170,coche,0.5894902348518372,45,1424,323,1514,382,,,,,,,
170,persona,0.8123235106468201,46,313,258,388,450,,,,,,,
170,coche,0.5637601017951965,52,1379,324,1442,364,,,,,,,
170,coche,0.3559289872646332,55,1385,323,1452,371,,,,,,,
170,coche,0.49570712447166443,65,1362,320,1400,357,,,,,,,
171,coche,0.5975853800773621,45,1424,323,1514,382,,,,,,,
171,persona,0.7686911225318909,46,318,257,392,450,,,,,,,
171,coche,0.5764835476875305,52,1379,324,1441,364,,,,,,,
171,coche,0.3553040027618408,55,1384,323,1451,370,,,,,,,
171,coche,0.5091132521629333,65,1361,320,1399,357,,,,,,,
172,coche,0.6008360385894775,45,1425,323,1515,382,,,,,,,
172,persona,0.7613397836685181,46,324,257,397,448,,,,,,,
172,coche,0.570968747138977,52,1379,324,1440,363,,,,,,,
172,coche,0.3407233655452728,55,1384,323,1451,370,,,,,,,
172,coche,0.5670846104621887,65,1361,320,1399,358,,,,,,,
173,coche,0.5887221693992615,45,1425,323,1515,382,,,,,,,
173,persona,0.7728464007377625,46,328,259,399,447,,,,,,,
173,coche,0.564946711063385,52,1380,324,1441,363,,,,,,,
173,coche,0.35690030455589294,55,1384,323,1451,371,,,,,,,
173,coche,0.5576062798500061,65,1360,320,1398,358,,,,,,,
174,coche,0.5882540345191956,45,1425,323,1514,382,,,,,,,
174,persona,0.8004372715950012,46,333,258,402,445,,,,,,,
174,coche,0.5824703574180603,52,1380,324,1441,363,,,,,,,
174,coche,0.3644006550312042,55,1384,324,1451,371,,,,,,,
174,coche,0.5688549280166626,65,1361,320,1398,357,,,,,,,
175,coche,0.5826985836029053,45,1426,323,1513,381,,,,,,,
175,persona,0.6074467897415161,46,336,258,405,444,,,,,,,
175,coche,0.5665204524993896,52,1380,324,1440,363,,,,,,,
175,coche,0.3645603358745575,55,1384,324,1451,371,,,,,,,
175,coche,0.561506450176239,65,1362,321,1399,357,,,,,,,
176,coche,0.5630011558532715,45,1427,323,1513,380,,,,,,,
176,persona,0.5840508341789246,46,339,256,407,444,,,,,,,
176,coche,0.5601901412010193,52,1381,324,1440,363,,,,,,,
176,coche,0.37510135769844055,55,1384,324,1451,371,,,,,,,
176,coche,0.5801657438278198,65,1361,321,1397,357,,,,,,,
177,coche,0.5633699893951416,45,1427,323,1513,380,,,,,,,
177,persona,0.5929708480834961,46,342,262,407,445,,,,,,,
177,coche,0.561198353767395,52,1381,324,1440,363,,,,,,,
177,coche,0.36662426590919495,55,1384,324,1451,371,,,,,,,
177,coche,0.6077672839164734,65,1360,321,1397,357,,,,,,,
178,coche,0.5368524193763733,45,1425,323,1513,381,,,,,,,
178,persona,0.7630090117454529,46,345,258,412,444,,,,,,,
178,coche,0.5611892342567444,52,1381,324,1440,363,,,,,,,
178,coche,0.3695894777774811,55,1384,324,1452,371,,,,,,,
178,coche,0.6083263754844666,65,1361,321,1397,357,,,,,,,
179,coche,0.5530164241790771,45,1426,323,1512,380,,,,,,,
179,persona,0.8008847832679749,46,347,255,414,444,,,,,,,
179,coche,0.5460456013679504,52,1381,324,1439,363,,,,,,,
179,coche,0.36681029200553894,55,1384,324,1451,371,,,,,,,
179,coche,0.6170980930328369,65,1361,321,1398,357,,,,,,,
179,coche,0.3837894797325134,66,1348,320,1396,355,,,,,,,
180,coche,0.5348371863365173,45,1426,324,1511,379,,,,,,,
180,persona,0.7697431445121765,46,349,255,416,444,,,,,,,
180,coche,0.5471734404563904,52,1380,324,1438,363,,,,,,,
180,coche,0.34723377227783203,55,1384,324,1451,371,,,,,,,
180,coche,0.6342493295669556,65,1362,321,1399,357,,,,,,,
180,coche,0.35661426186561584,66,1348,320,1396,355,,,,,,,
181,coche,0.51016765832901,45,1426,324,1510,379,,,,,,,
181,persona,0.7550500631332397,46,350,255,417,443,,,,,,,
181,coche,0.5286144614219666,52,1381,324,1438,363,,,,,,,
181,coche,0.3713596761226654,55,1384,324,1452,372,,,,,,,
181,coche,0.6431134939193726,65,1362,321,1399,356,,,,,,,
181,coche,0.43196114897727966,66,1347,319,1396,354,,,,,,,
182,coche,0.4979713261127472,45,1425,324,1509,379,,,,,,,
182,persona,0.7330677509307861,46,352,257,420,444,,,,,,,
182,coche,0.5029890537261963,52,1381,324,1438,362,,,,,,,
182,coche,0.35486936569213867,55,1385,324,1452,372,,,,,,,
182,coche,0.665466845035553,65,1360,321,1398,356,,,,,,,
182,coche,0.414387047290802,66,1347,319,1396,354,,,,,,,
183,coche,0.474419504404068,45,1424,324,1508,379,,,,,,,
183,persona,0.7346616983413696,46,357,259,423,443,,,,,,,
183,coche,0.49657490849494934,52,1382,324,1439,363,,,,,,,
183,coche,0.3569766879081726,55,1385,324,1453,372,,,,,,,
183,coche,0.642777681350708,65,1359,321,1398,356,,,,,,,
183,coche,0.42810148000717163,66,1346,318,1395,354,,,,,,,
184,coche,0.48679232597351074,45,1425,324,1507,378,,,,,,,
184,persona,0.7584419846534729,46,361,262,427,442,,,,,,,
184,coche,0.49601754546165466,52,1382,324,1439,363,,,,,,,
184,coche,0.36308208107948303,55,1385,324,1453,372,,,,,,,
184,coche,0.634477436542511,65,1359,321,1399,356,,,,,,,
184,coche,0.42897680401802063,66,1345,319,1394,354,,,,,,,
185,coche,0.48661816120147705,45,1426,324,1506,378,,,,,,,
185,persona,0.7585107684135437,46,366,263,430,440,,,,,,,
185,coche,0.47462597489356995,52,1382,324,1439,363,,,,,,,
185,coche,0.3494531810283661,55,1384,324,1453,372,,,,,,,
185,coche,0.6226063370704651,65,1359,321,1399,356,,,,,,,
185,coche,0.43847596645355225,66,1345,319,1392,354,,,,,,,
186,coche,0.486054927110672,45,1426,324,1507,378,,,,,,,
186,persona,0.733066737651825,46,371,261,435,439,,,,,,,
186,coche,0.4777464270591736,52,1382,324,1439,362,,,,,,,
186,coche,0.34185492992401123,55,1384,324,1453,372,,,,,,,
186,coche,0.6319361925125122,65,1361,321,1400,356,,,,,,,
186,coche,0.4674343168735504,66,1344,319,1391,354,,,,,,,
187,coche,0.5098158717155457,45,1427,324,1507,378,,,,,,,
187,persona,0.744557797908783,46,377,258,442,440,,,,,,,
187,coche,0.4914053678512573,52,1382,324,1438,362,,,,,,,
187,coche,0.35223573446273804,55,1384,324,1452,372,,,,,,,
187,coche,0.628908097743988,65,1362,321,1401,356,,,,,,,
187,coche,0.4503381550312042,66,1345,320,1391,353,,,,,,,
188,coche,0.5071027278900146,45,1427,324,1506,378,,,,,,,
188,persona,0.7485664486885071,46,381,258,445,440,,,,,,,
188,coche,0.48188456892967224,52,1382,324,1438,362,,,,,,,
188,coche,0.3594091534614563,55,1384,324,1452,372,,,,,,,
188,coche,0.6176074743270874,65,1362,322,1401,356,,,,,,,
188,coche,0.442281037569046,66,1346,320,1391,353,,,,,,,
189,coche,0.506946861743927,45,1427,324,1506,378,,,,,,,
189,persona,0.7795196771621704,46,385,257,449,438,,,,,,,
189,coche,0.4821593165397644,52,1382,324,1437,362,,,,,,,
189,coche,0.3527975380420685,55,1384,324,1451,372,,,,,,,
189,coche,0.6298364400863647,65,1362,322,1400,356,,,,,,,
189,coche,0.49042439460754395,66,1346,321,1391,353,,,,,,,
190,coche,0.5209992527961731,45,1427,324,1507,378,,,,,,,
190,persona,0.7502114176750183,46,390,257,453,437,,,,,,,
190,coche,0.4865604639053345,52,1382,324,1437,362,,,,,,,
190,coche,0.3431529700756073,55,1384,324,1450,372,,,,,,,
190,coche,0.628765881061554,65,1362,322,1400,356,,,,,,,
190,coche,0.521916389465332,66,1345,321,1390,353,,,,,,,
191,coche,0.5149829387664795,45,1428,324,1507,378,,,,,,,
191,persona,0.7241009473800659,46,395,263,457,437,,,,,,,
191,coche,0.48206716775894165,52,1383,324,1438,362,,,,,,,
191,coche,0.35497766733169556,55,1384,324,1450,372,,,,,,,
191,coche,0.6336901187896729,65,1362,322,1401,356,,,,,,,
191,coche,0.5382077097892761,66,1344,321,1389,353,,,,,,,
192,coche,0.5183197259902954,45,1428,324,1508,379,,,,,,,
192,persona,0.7371394634246826,46,400,269,461,438,,,,,,,
192,coche,0.4762587249279022,52,1383,324,1438,362,,,,,,,
192,coche,0.35295283794403076,55,1384,324,1449,372,,,,,,,
192,coche,0.624643087387085,65,1363,322,1401,356,,,,,,,
192,coche,0.5550602674484253,66,1343,321,1388,353,,,,,,,
193,coche,0.5294822454452515,45,1428,323,1509,379,,,,,,,
193,persona,0.7444103956222534,46,403,270,464,438,,,,,,,
193,coche,0.4584169387817383,52,1383,324,1438,362,,,,,,,
193,coche,0.3369397222995758,55,1385,324,1450,372,,,,,,,
193,coche,0.6140832901000977,65,1362,322,1400,356,,,,,,,
193,coche,0.5751530528068542,66,1341,321,1386,353,,,,,,,
194,coche,0.5312283635139465,45,1428,323,1510,379,,,,,,,
194,persona,0.768246591091156,46,406,275,466,438,,,,,,,
194,coche,0.4578058421611786,52,1383,325,1437,362,,,,,,,
194,coche,0.3375259041786194,55,1385,324,1450,371,,,,,,,
194,coche,0.6107942461967468,65,1361,322,1398,356,,,,,,,
194,coche,0.5939138531684875,66,1341,322,1385,353,,,,,,,
195,coche,0.5406806468963623,45,1428,323,1510,380,,,,,,,
195,persona,0.7175559401512146,46,405,269,469,438,,,,,,,
195,coche,0.4697922170162201,52,1383,325,1437,361,,,,,,,
195,coche,0.33788996934890747,55,1385,324,1449,371,,,,,,,
195,coche,0.6080670952796936,65,1361,322,1398,356,,,,,,,
195,coche,0.6198868751525879,66,1340,322,1383,353,,,,,,,
196,coche,0.545409619808197,45,1428,323,1510,380,,,,,,,
196,persona,0.7221766114234924,46,406,267,472,438,,,,,,,
196,coche,0.47483596205711365,52,1383,325,1436,361,,,,,,,
196,coche,0.33624231815338135,55,1385,324,1448,371,,,,,,,
196,coche,0.6068136096000671,65,1362,322,1399,356,,,,,,,
196,coche,0.6062551140785217,66,1339,322,1382,353,,,,,,,
197,coche,0.5385867357254028,45,1429,323,1510,380,,,,,,,
197,persona,0.7382163405418396,46,407,270,472,437,,,,,,,
197,coche,0.4600962996482849,52,1383,325,1436,362,,,,,,,
197,coche,0.336246132850647,55,1385,324,1448,371,,,,,,,
197,coche,0.5771602988243103,65,1362,323,1398,356,,,,,,,
197,coche,0.5656059384346008,66,1340,322,1381,352,,,,,,,
198,coche,0.5403141975402832,45,1429,323,1510,380,,,,,,,
198,persona,0.7320917844772339,46,411,270,476,436,,,,,,,
198,coche,0.46755656599998474,52,1383,325,1436,362,,,,,,,
198,coche,0.3334033787250519,55,1385,324,1448,371,,,,,,,
198,coche,0.576442539691925,65,1362,323,1398,356,,,,,,,
198,coche,0.5795477032661438,66,1340,323,1380,352,,,,,,,
199,coche,0.5498284697532654,45,1429,323,1510,380,,,,,,,
199,persona,0.7483853697776794,46,414,269,478,435,,,,,,,
199,coche,0.46597763895988464,52,1384,325,1437,362,,,,,,,
199,coche,0.3415565490722656,55,1385,324,1448,371,,,,,,,
199,coche,0.5649389624595642,65,1362,323,1398,356,,,,,,,
199,coche,0.5600221157073975,66,1342,323,1382,352,,,,,,,
200,coche,0.5520369410514832,45,1428,323,1510,380,,,,,,,
200,persona,0.7451569437980652,46,417,270,480,432,,,,,,,
200,coche,0.4541371464729309,52,1384,325,1436,361,,,,,,,
200,coche,0.3397200107574463,55,1385,324,1448,371,,,,,,,
200,coche,0.5762415528297424,65,1361,323,1397,356,,,,,,,
200,coche,0.547930896282196,66,1343,323,1383,352,,,,,,,
201,coche,0.5607643127441406,45,1428,323,1510,380,,,,,,,
201,persona,0.7209945917129517,46,421,268,483,432,,,,,,,
201,coche,0.4734104573726654,52,1384,325,1436,361,,,,,,,
201,coche,0.3400983214378357,55,1386,324,1447,370,,,,,,,
201,coche,0.5823275446891785,65,1362,323,1398,356,,,,,,,
201,coche,0.5537070631980896,66,1343,323,1382,352,,,,,,,
202,coche,0.566200315952301,45,1428,323,1510,380,,,,,,,
202,persona,0.7407947182655334,46,424,263,487,431,,,,,,,
202,coche,0.478890061378479,52,1384,325,1436,361,,,,,,,
202,coche,0.3381631374359131,55,1386,324,1447,370,,,,,,,
202,coche,0.586734414100647,65,1362,323,1398,356,,,,,,,
202,coche,0.5727199912071228,66,1343,323,1382,352,,,,,,,
203,coche,0.5744113326072693,45,1429,323,1510,380,,,,,,,
203,persona,0.7247447967529297,46,427,258,490,430,,,,,,,
203,coche,0.4826279282569885,52,1384,325,1436,361,,,,,,,
203,coche,0.34348323941230774,55,1386,324,1447,370,,,,,,,
203,coche,0.6069828867912292,65,1362,323,1398,356,,,,,,,
203,coche,0.5796843767166138,66,1342,323,1381,352,,,,,,,
204,coche,0.5759046077728271,45,1428,323,1510,380,,,,,,,
204,persona,0.2806096374988556,46,430,262,491,428,,,,,,,
204,coche,0.4746670722961426,52,1384,325,1436,361,,,,,,,
204,coche,0.3469461500644684,55,1386,324,1447,370,,,,,,,
204,coche,0.5922650098800659,65,1362,323,1398,356,,,,,,,
204,coche,0.5804200768470764,66,1343,323,1381,352,,,,,,,
205,coche,0.5754989981651306,45,1428,323,1510,380,,,,,,,
205,persona,0.7545838356018066,46,432,262,492,429,,,,,,,
205,coche,0.4741598665714264,52,1384,325,1436,361,,,,,,,
205,coche,0.34660348296165466,55,1385,324,1447,370,,,,,,,
205,coche,0.6137679815292358,65,1362,323,1398,356,,,,,,,
205,coche,0.5881828665733337,66,1343,323,1381,352,,,,,,,
206,coche,0.5731070637702942,45,1428,323,1509,380,,,,,,,
206,persona,0.7661573886871338,46,434,262,494,430,,,,,,,
206,coche,0.47468969225883484,52,1384,325,1436,361,,,,,,,
206,coche,0.34889382123947144,55,1386,324,1447,371,,,,,,,
206,coche,0.60782390832901,65,1361,323,1397,356,,,,,,,
206,coche,0.5392457842826843,66,1344,323,1381,352,,,,,,,
207,coche,0.5952113270759583,45,1428,323,1509,380,,,,,,,
207,persona,0.7520719766616821,46,437,266,495,430,,,,,,,
207,coche,0.48105475306510925,52,1384,325,1435,361,,,,,,,
207,coche,0.3442772328853607,55,1385,324,1447,371,,,,,,,
207,coche,0.6430607438087463,65,1362,322,1398,357,,,,,,,
207,coche,0.5203366279602051,66,1343,323,1381,352,,,,,,,
208,coche,0.5882778763771057,45,1428,323,1509,380,,,,,,,
208,persona,0.7054382562637329,46,441,273,497,432,,,,,,,
208,coche,0.48781731724739075,52,1384,325,1435,360,,,,,,,
208,coche,0.33949244022369385,55,1385,324,1446,371,,,,,,,
208,coche,0.6443619728088379,65,1362,322,1398,357,,,,,,,
208,coche,0.5403071045875549,66,1345,323,1381,352,,,,,,,
209,coche,0.583483099937439,45,1428,323,1509,380,,,,,,,
209,persona,0.626441240310669,46,443,275,499,432,,,,,,,
209,coche,0.4879435896873474,52,1384,325,1435,360,,,,,,,
209,coche,0.334915429353714,55,1385,324,1446,370,,,,,,,
209,coche,0.6555360555648804,65,1361,322,1398,357,,,,,,,
209,coche,0.5520374178886414,66,1346,323,1382,352,,,,,,,
210,coche,0.5801892280578613,45,1428,323,1509,380,,,,,,,
210,persona,0.6514386534690857,46,446,275,501,432,,,,,,,
210,coche,0.48933377861976624,52,1384,325,1434,360,,,,,,,
210,coche,0.33381956815719604,55,1385,324,1445,370,,,,,,,
210,coche,0.6478384733200073,65,1360,322,1398,357,,,,,,,
210,coche,0.5623898506164551,66,1346,323,1382,352,,,,,,,
211,coche,0.5639085173606873,45,1428,323,1508,380,,,,,,,
211,persona,0.704349160194397,46,449,276,503,431,,,,,,,
211,coche,0.49142447113990784,52,1384,325,1434,360,,,,,,,
211,coche,0.3313354253768921,55,1385,324,1445,370,,,,,,,
211,coche,0.6504034996032715,65,1361,322,1398,357,,,,,,,
211,coche,0.5651803612709045,66,1346,323,1381,352,,,,,,,
212,coche,0.5736000537872314,45,1428,323,1508,380,,,,,,,
212,persona,0.5906632542610168,46,453,276,506,429,,,,,,,
212,coche,0.48347553610801697,52,1384,325,1434,360,,,,,,,
212,coche,0.3240126967430115,55,1386,324,1445,371,,,,,,,
212,coche,0.6276017427444458,65,1361,322,1398,357,,,,,,,
212,coche,0.5645313262939453,66,1345,323,1380,352,,,,,,,
213,coche,0.5776228904724121,45,1428,323,1508,380,,,,,,,
213,persona,0.6206371188163757,46,455,264,512,429,,,,,,,
213,coche,0.4933392405509949,52,1384,325,1434,360,,,,,,,
213,coche,0.3229535222053528,55,1386,324,1445,371,,,,,,,
213,coche,0.6279414296150208,65,1362,322,1398,357,,,,,,,
213,coche,0.5700141787528992,66,1344,323,1378,351,,,,,,,
214,coche,0.5692293047904968,45,1428,323,1509,380,,,,,,,
214,persona,0.6985956430435181,46,458,262,515,427,,,,,,,
214,coche,0.5008382797241211,52,1383,325,1434,360,,,,,,,
214,coche,0.3250904083251953,55,1386,324,1445,371,,,,,,,
214,coche,0.6308826208114624,65,1363,322,1399,357,,,,,,,
214,coche,0.5699662566184998,66,1344,323,1378,351,,,,,,,
215,coche,0.5749437212944031,45,1428,323,1509,380,,,,,,,
215,persona,0.7351955771446228,46,460,263,517,426,,,,,,,
215,coche,0.5001766681671143,52,1383,325,1434,360,,,,,,,
215,coche,0.32235264778137207,55,1386,324,1445,370,,,,,,,
215,coche,0.6353170275688171,65,1363,322,1399,357,,,,,,,
215,coche,0.5601445436477661,66,1345,323,1379,351,,,,,,,
216,coche,0.5785839557647705,45,1428,323,1509,381,,,,,,,
216,persona,0.6916214823722839,46,463,263,520,426,,,,,,,
216,coche,0.48942291736602783,52,1383,325,1434,360,,,,,,,
216,coche,0.313876748085022,55,1386,324,1445,370,,,,,,,
216,coche,0.6252884268760681,65,1363,322,1399,357,,,,,,,
216,coche,0.5522336363792419,66,1345,322,1380,351,,,,,,,
217,coche,0.5684813261032104,45,1429,323,1509,380,,,,,,,
217,persona,0.6002383232116699,46,467,263,524,427,,,,,,,
217,coche,0.5016534328460693,52,1383,324,1434,360,,,,,,,
217,coche,0.3298203647136688,55,1387,324,1445,370,,,,,,,
217,coche,0.6084545850753784,65,1363,322,1399,357,,,,,,,
217,coche,0.5880450010299683,66,1345,322,1381,352,,,,,,,
217,coche,0.32791775465011597,73,1245,308,1344,349,,,,,,,
218,coche,0.5809783339500427,45,1429,323,1510,381,,,,,,,
218,persona,0.35135921835899353,46,471,269,525,425,,,,,,,
218,coche,0.5019242763519287,52,1383,324,1435,360,,,,,,,
218,coche,0.3329158425331116,55,1387,324,1445,369,,,,,,,
218,coche,0.6064069271087646,65,1363,322,1399,357,,,,,,,
218,coche,0.5984891057014465,66,1345,322,1381,352,,,,,,,
218,coche,0.3610956370830536,73,1244,307,1345,349,,,,,,,
219,coche,0.5810343027114868,45,1429,323,1510,381,,,,,,,
219,persona,0.6511390805244446,46,474,269,527,423,,,,,,,
219,coche,0.5057387351989746,52,1383,324,1434,360,,,,,,,
219,coche,0.3266274929046631,55,1387,324,1445,369,,,,,,,
219,coche,0.6119754314422607,65,1364,322,1399,357,,,,,,,
219,coche,0.595072329044342,66,1346,322,1382,352,,,,,,,
219,coche,0.34678664803504944,73,1243,306,1346,349,,,,,,,
220,coche,0.5733417868614197,45,1429,323,1510,381,,,,,,,
220,persona,0.5919485092163086,46,477,272,529,422,,,,,,,
220,coche,0.502582311630249,52,1383,324,1434,360,,,,,,,
220,coche,0.3235205411911011,55,1387,324,1445,369,,,,,,,
220,coche,0.6153382062911987,65,1364,322,1399,357,,,,,,,
220,coche,0.5836940407752991,66,1345,322,1382,352,,,,,,,
220,coche,0.35602498054504395,73,1238,303,1346,349,,,,,,,
221,coche,0.5845553874969482,45,1429,323,1510,381,,,,,,,
221,persona,0.611409604549408,46,480,274,533,423,,,,,,,
221,coche,0.5078616738319397,52,1382,324,1434,360,,,,,,,
221,coche,0.3165683150291443,55,1387,323,1445,369,,,,,,,
221,coche,0.6215196251869202,65,1364,322,1399,357,,,,,,,
221,coche,0.6144832372665405,66,1345,321,1382,352,,,,,,,
221,coche,0.32886043190956116,73,1244,306,1344,349,,,,,,,
221,coche,0.3322094678878784,82,1304,317,1345,347,,,,,,,
221,coche,0.40447619557380676,83,1240,272,1340,349,,,,,,,
222,coche,0.5893450379371643,45,1428,323,1510,381,,,,,,,
222,persona,0.7141265869140625,46,482,275,535,423,,,,,,,
222,coche,0.5111027359962463,52,1382,324,1434,360,,,,,,,
222,coche,0.32110583782196045,55,1387,324,1445,369,,,,,,,
222,coche,0.6196059584617615,65,1364,322,1399,357,,,,,,,
222,coche,0.6141011118888855,66,1344,321,1382,352,,,,,,,
222,coche,0.3107176423072815,73,1241,304,1347,349,,,,,,,
222,coche,0.3264726996421814,82,1304,317,1346,348,,,,,,,
222,coche,0.4396526515483856,83,1237,270,1340,350,,,,,,,
223,coche,0.6050887107849121,45,1429,323,1510,381,,,,,,,
223,persona,0.6813046932220459,46,482,274,537,423,,,,,,,
223,coche,0.5146080255508423,52,1382,324,1433,360,,,,,,,
223,coche,0.31763210892677307,55,1387,324,1445,369,,,,,,,
223,coche,0.6227185726165771,65,1365,322,1400,357,,,,,,,
223,coche,0.5944486856460571,66,1343,321,1381,352,,,,,,,
